Year,City,Sport,Discipline,Athlete,Country,Gender,Event,Medal
2000,Sydney,Aquatics,Swimming,"De Bruijn, Inge",Ned,Women,4X100M Freestyle Relay,Silver
2000,Sydney,Aquatics,Swimming,"Groot, Chantal",Ned,Women,4X100M Freestyle Relay,Silver
2000,Sydney,Aquatics,Swimming,"Henneken, Thamar",Ned,Women,4X100M Freestyle Relay,Silver
2000,Sydney,Aquatics,Swimming,"Van Rijn, Wilma",Ned,Women,4X100M Freestyle Relay,Silver
2000,Sydney,Aquatics,Swimming,"Van Rooijen, Manon",Ned,Women,4X100M Freestyle Relay,Silver
2000,Sydney,Aquatics,Swimming,"Kruppa, Jens",Ger,Men,4X100M Medley Relay,Bronze
2000,Sydney,Aquatics,Swimming,"Rupprath, Thomas",Ger,Men,4X100M Medley Relay,Bronze
2000,Sydney,Aquatics,Swimming,"Spanneberg, Torsten",Ger,Men,4X100M Medley Relay,Bronze
2000,Sydney,Aquatics,Swimming,"Theloke, Stev",Ger,Men,4X100M Medley Relay,Bronze
2000,Sydney,Aquatics,Swimming,"Crocker, Ian",Usa,Men,4X100M Medley Relay,Gold
2000,Sydney,Aquatics,Swimming,"Hall, Gary Jr.",Usa,Men,4X100M Medley Relay,Gold
2000,Sydney,Aquatics,Swimming,"Hannan, Tommy",Usa,Men,4X100M Medley Relay,Gold
2000,Sydney,Aquatics,Swimming,"Krayzelburg, Lenny",Usa,Men,4X100M Medley Relay,Gold
2000,Sydney,Aquatics,Swimming,"Lezak, Jason",Usa,Men,4X100M Medley Relay,Gold
2000,Sydney,Aquatics,Swimming,"Moses, Ed",Usa,Men,4X100M Medley Relay,Gold
2000,Sydney,Aquatics,Swimming,"Walker, Neil",Usa,Men,4X100M Medley Relay,Gold
2000,Sydney,Aquatics,Swimming,"Harrison, Regan",Aus,Men,4X100M Medley Relay,Silver
2000,Sydney,Aquatics,Swimming,"Huegill, Geoff",Aus,Men,4X100M Medley Relay,Silver
2000,Sydney,Aquatics,Swimming,"Klim, Michael",Aus,Men,4X100M Medley Relay,Silver
2000,Sydney,Aquatics,Swimming,"Mitchell, Ryan",Aus,Men,4X100M Medley Relay,Silver
2000,Sydney,Aquatics,Swimming,"Pine, Adam",Aus,Men,4X100M Medley Relay,Silver
2000,Sydney,Aquatics,Swimming,"Thorpe, Ian",Aus,Men,4X100M Medley Relay,Silver
2000,Sydney,Aquatics,Swimming,"Watson, Josh",Aus,Men,4X100M Medley Relay,Silver
2000,Sydney,Aquatics,Swimming,"Welsh, Matthew",Aus,Men,4X100M Medley Relay,Silver
2000,Sydney,Aquatics,Swimming,"Minamoto, Sumika",Jpn,Women,4X100M Medley Relay,Bronze
2000,Sydney,Aquatics,Swimming,"Nakamura, Mai",Jpn,Women,4X100M Medley Relay,Bronze
2000,Sydney,Aquatics,Swimming,"Onishi, Junko",Jpn,Women,4X100M Medley Relay,Bronze
2000,Sydney,Aquatics,Swimming,"Tanaka, Masami",Jpn,Women,4X100M Medley Relay,Bronze
2000,Sydney,Aquatics,Swimming,"Bedford, B J",Usa,Women,4X100M Medley Relay,Gold
2000,Sydney,Aquatics,Swimming,"Quann, Megan",Usa,Women,4X100M Medley Relay,Gold
2000,Sydney,Aquatics,Swimming,"Shealy, Courtney",Usa,Women,4X100M Medley Relay,Gold
2000,Sydney,Aquatics,Swimming,"Stitts, Staciana",Usa,Women,4X100M Medley Relay,Gold
2000,Sydney,Aquatics,Swimming,"Tappin, Ashley T",Usa,Women,4X100M Medley Relay,Gold
2000,Sydney,Aquatics,Swimming,"Thompson, Jenny",Usa,Women,4X100M Medley Relay,Gold
2000,Sydney,Aquatics,Swimming,"Torres, Dara",Usa,Women,4X100M Medley Relay,Gold
2000,Sydney,Aquatics,Swimming,"Van Dyken, Amy",Usa,Women,4X100M Medley Relay,Gold
2000,Sydney,Aquatics,Swimming,"Calub, Dyana",Aus,Women,4X100M Medley Relay,Silver
2000,Sydney,Aquatics,Swimming,"Jones, Leisel",Aus,Women,4X100M Medley Relay,Silver
2000,Sydney,Aquatics,Swimming,"O'Neill, Susan",Aus,Women,4X100M Medley Relay,Silver
2000,Sydney,Aquatics,Swimming,"Rooney, Giaan",Aus,Women,4X100M Medley Relay,Silver
2000,Sydney,Aquatics,Swimming,"Ryan, Sarah",Aus,Women,4X100M Medley Relay,Silver
2000,Sydney,Aquatics,Swimming,"Thomas, Petria",Aus,Women,4X100M Medley Relay,Silver
2000,Sydney,Aquatics,Swimming,"White, Tarnee",Aus,Women,4X100M Medley Relay,Silver
2000,Sydney,Aquatics,Swimming,"Kenkhuis, Johan",Ned,Men,4X200M Freestyle Relay,Bronze
2000,Sydney,Aquatics,Swimming,"Van Den Hoogenband, Pieter",Ned,Men,4X200M Freestyle Relay,Bronze
2000,Sydney,Aquatics,Swimming,"Van Der Zijden, Mark",Ned,Men,4X200M Freestyle Relay,Bronze
2000,Sydney,Aquatics,Swimming,"Wouda, Marcel",Ned,Men,4X200M Freestyle Relay,Bronze
2000,Sydney,Aquatics,Swimming,"Zuijdweg, Martijn",Ned,Men,4X200M Freestyle Relay,Bronze
2000,Sydney,Aquatics,Swimming,"Hackett, Grant",Aus,Men,4X200M Freestyle Relay,Gold
2000,Sydney,Aquatics,Swimming,"Kirby, William",Aus,Men,4X200M Freestyle Relay,Gold
2000,Sydney,Aquatics,Swimming,"Klim, Michael",Aus,Men,4X200M Freestyle Relay,Gold
2000,Sydney,Aquatics,Swimming,"Kowalski, Daniel",Aus,Men,4X200M Freestyle Relay,Gold
2000,Sydney,Aquatics,Swimming,"Pearson, Todd",Aus,Men,4X200M Freestyle Relay,Gold
2000,Sydney,Aquatics,Swimming,"Thorpe, Ian",Aus,Men,4X200M Freestyle Relay,Gold
2000,Sydney,Aquatics,Swimming,"Carvin, Chad",Usa,Men,4X200M Freestyle Relay,Silver
2000,Sydney,Aquatics,Swimming,"Davis, Josh",Usa,Men,4X200M Freestyle Relay,Silver
2000,Sydney,Aquatics,Swimming,"Dusing, Nate",Usa,Men,4X200M Freestyle Relay,Silver
2000,Sydney,Aquatics,Swimming,"Goldblatt, Scott",Usa,Men,4X200M Freestyle Relay,Silver
2000,Sydney,Aquatics,Swimming,"Keller, Klete",Usa,Men,4X200M Freestyle Relay,Silver
2000,Sydney,Aquatics,Swimming,"Rauch, Jamie",Usa,Men,4X200M Freestyle Relay,Silver
2000,Sydney,Aquatics,Swimming,"Buschschulte, Antje",Ger,Women,4X200M Freestyle Relay,Bronze
2000,Sydney,Aquatics,Swimming,"Freitag, Meike",Ger,Women,4X200M Freestyle Relay,Bronze
2000,Sydney,Aquatics,Swimming,"Harstick, Sara",Ger,Women,4X200M Freestyle Relay,Bronze
2000,Sydney,Aquatics,Swimming,"Kielgass, Kerstin",Ger,Women,4X200M Freestyle Relay,Bronze
2000,Sydney,Aquatics,Swimming,"Steffen, Britta",Ger,Women,4X200M Freestyle Relay,Bronze
2000,Sydney,Aquatics,Swimming,"Van Almsick, Franziska",Ger,Women,4X200M Freestyle Relay,Bronze
2000,Sydney,Aquatics,Swimming,"Arsenault, Samantha",Usa,Women,4X200M Freestyle Relay,Gold
2000,Sydney,Aquatics,Swimming,"Benko, Lindsay",Usa,Women,4X200M Freestyle Relay,Gold
2000,Sydney,Aquatics,Swimming,"Black, Kim",Usa,Women,4X200M Freestyle Relay,Gold
2000,Sydney,Aquatics,Swimming,"Munz, Diana",Usa,Women,4X200M Freestyle Relay,Gold
2000,Sydney,Aquatics,Swimming,"Stowers, Julia",Usa,Women,4X200M Freestyle Relay,Gold
2000,Sydney,Aquatics,Swimming,"Thompson, Jenny",Usa,Women,4X200M Freestyle Relay,Gold
2000,Sydney,Aquatics,Swimming,"Graham, Elka",Aus,Women,4X200M Freestyle Relay,Silver
2000,Sydney,Aquatics,Swimming,"O'Neill, Susan",Aus,Women,4X200M Freestyle Relay,Silver
2000,Sydney,Aquatics,Swimming,"Rooney, Giaan",Aus,Women,4X200M Freestyle Relay,Silver
2000,Sydney,Aquatics,Swimming,"Thomas, Petria",Aus,Women,4X200M Freestyle Relay,Silver
2000,Sydney,Aquatics,Swimming,"Thomson, Kirsten",Aus,Women,4X200M Freestyle Relay,Silver
2000,Sydney,Aquatics,Swimming,"Van Lint, Jacinta",Aus,Women,4X200M Freestyle Relay,Silver
2000,Sydney,Aquatics,Swimming,"Van Den Hoogenband, Pieter",Ned,Men,50M Freestyle,Bronze
2000,Sydney,Aquatics,Swimming,"Ervin, Anthony",Usa,Men,50M Freestyle,Gold
2000,Sydney,Aquatics,Swimming,"Hall, Gary Jr.",Usa,Men,50M Freestyle,Gold
2000,Sydney,Aquatics,Swimming,"Torres, Dara",Usa,Women,50M Freestyle,Bronze
2000,Sydney,Aquatics,Swimming,"De Bruijn, Inge",Ned,Women,50M Freestyle,Gold
2000,Sydney,Aquatics,Swimming,"Alshammar, Therese",Swe,Women,50M Freestyle,Silver
2000,Sydney,Aquatics,Swimming,"Sandeno, Kaitlin",Usa,Women,800M Freestyle,Bronze
2000,Sydney,Aquatics,Swimming,"Bennett, Brooke",Usa,Women,800M Freestyle,Gold
2000,Sydney,Aquatics,Swimming,"Klochkova, Yana",Ukr,Women,800M Freestyle,Silver
2000,Sydney,Aquatics,Synchronized S.,"Dedieu, Virginie",Fra,Women,Duet,Bronze
2000,Sydney,Aquatics,Synchronized S.,"Lignot, Myriam",Fra,Women,Duet,Bronze
2000,Sydney,Aquatics,Synchronized S.,"Brusnikina, Olga",Rus,Women,Duet,Gold
2000,Sydney,Aquatics,Synchronized S.,"Kisseleva, Maria",Rus,Women,Duet,Gold
2000,Sydney,Aquatics,Synchronized S.,"Tachibana, Miya",Jpn,Women,Duet,Silver
2000,Sydney,Aquatics,Synchronized S.,"Takeda, Miho",Jpn,Women,Duet,Silver
2000,Sydney,Aquatics,Synchronized S.,"Beaumont, Lyne",Can,Women,Team,Bronze
2000,Sydney,Aquatics,Synchronized S.,"Carver-Dias, Claire",Can,Women,Team,Bronze
2000,Sydney,Aquatics,Synchronized S.,"Chan, Erin",Can,Women,Team,Bronze
2000,Sydney,Aquatics,Synchronized S.,"Garceau, Catherine",Can,Women,Team,Bronze
2000,Sydney,Aquatics,Synchronized S.,"Letourneau, Fanny",Can,Women,Team,Bronze
2000,Sydney,Aquatics,Synchronized S.,"Normand, Kirstin",Can,Women,Team,Bronze
2000,Sydney,Aquatics,Synchronized S.,"Taillon, Jacinthe",Can,Women,Team,Bronze
2000,Sydney,Aquatics,Synchronized S.,"Tatham, Reidun",Can,Women,Team,Bronze
2000,Sydney,Aquatics,Synchronized S.,"Azarova, Elena",Rus,Women,Team,Gold
2000,Sydney,Aquatics,Synchronized S.,"Brusnikina, Olga",Rus,Women,Team,Gold
2000,Sydney,Aquatics,Synchronized S.,"Kisseleva, Maria",Rus,Women,Team,Gold
2000,Sydney,Aquatics,Synchronized S.,"Novokshchenova, Olga",Rus,Women,Team,Gold
2000,Sydney,Aquatics,Synchronized S.,"Perchina, Irina",Rus,Women,Team,Gold
2000,Sydney,Aquatics,Synchronized S.,"Soia, Elena",Rus,Women,Team,Gold
2000,Sydney,Aquatics,Synchronized S.,"Vasilieva, Yulia",Rus,Women,Team,Gold
2000,Sydney,Aquatics,Synchronized S.,"Vassioukova, Olga",Rus,Women,Team,Gold
2000,Sydney,Aquatics,Synchronized S.,"Egami, Ayano",Jpn,Women,Team,Silver
2000,Sydney,Aquatics,Synchronized S.,"Fujii, Raika",Jpn,Women,Team,Silver
2000,Sydney,Aquatics,Synchronized S.,"Isoda, Yoko",Jpn,Women,Team,Silver
2000,Sydney,Aquatics,Synchronized S.,"Jimbo, Rei",Jpn,Women,Team,Silver
2000,Sydney,Aquatics,Synchronized S.,"Tachibana, Miya",Jpn,Women,Team,Silver
2000,Sydney,Aquatics,Synchronized S.,"Takeda, Miho",Jpn,Women,Team,Silver
2000,Sydney,Aquatics,Synchronized S.,"Yoneda, Yoko",Jpn,Women,Team,Silver
2000,Sydney,Aquatics,Synchronized S.,"Yoneda, Yuko",Jpn,Women,Team,Silver
2000,Sydney,Aquatics,Water Polo,"Ciric, Aleksandar",Yug,Men,Water Polo,Bronze
2000,Sydney,Aquatics,Water Polo,"Ikodinovic, Danilo",Yug,Men,Water Polo,Bronze
2000,Sydney,Aquatics,Water Polo,"Jelenic, Viktor",Yug,Men,Water Polo,Bronze
2000,Sydney,Aquatics,Water Polo,"Kuljaca, Nikola",Yug,Men,Water Polo,Bronze
2000,Sydney,Aquatics,Water Polo,"Sapic, Aleksandar",Yug,Men,Water Polo,Bronze
2000,Sydney,Aquatics,Water Polo,"Savic, Dejan",Yug,Men,Water Polo,Bronze
2000,Sydney,Aquatics,Water Polo,"Sostar, Aleksandar",Yug,Men,Water Polo,Bronze
2000,Sydney,Aquatics,Water Polo,"Trbojevic, Petar",Yug,Men,Water Polo,Bronze
2000,Sydney,Aquatics,Water Polo,"Uskokovic, Veljko",Yug,Men,Water Polo,Bronze
2000,Sydney,Aquatics,Water Polo,"Vasovic, Jugoslav",Yug,Men,Water Polo,Bronze
2000,Sydney,Aquatics,Water Polo,"Vujasinovic, Vladimir",Yug,Men,Water Polo,Bronze
2000,Sydney,Aquatics,Water Polo,"Vukanic, Nenad",Yug,Men,Water Polo,Bronze
2000,Sydney,Aquatics,Water Polo,"Zimonjic, Predrag",Yug,Men,Water Polo,Bronze
2000,Sydney,Aquatics,Water Polo,"Benedek, Tibor",Hun,Men,Water Polo,Gold
2000,Sydney,Aquatics,Water Polo,"Biros, Peter",Hun,Men,Water Polo,Gold
2000,Sydney,Aquatics,Water Polo,"Fodor, Rajmund",Hun,Men,Water Polo,Gold
2000,Sydney,Aquatics,Water Polo,"Kasas, Tamas",Hun,Men,Water Polo,Gold
2000,Sydney,Aquatics,Water Polo,"Kiss, Gergely",Hun,Men,Water Polo,Gold
2000,Sydney,Aquatics,Water Polo,"Kosz, Zoltan",Hun,Men,Water Polo,Gold
2000,Sydney,Aquatics,Water Polo,"Marcz, Tamas",Hun,Men,Water Polo,Gold
2000,Sydney,Aquatics,Water Polo,"Molnar, Tamas",Hun,Men,Water Polo,Gold
2000,Sydney,Aquatics,Water Polo,"Steinmetz, Barnabas",Hun,Men,Water Polo,Gold
2000,Sydney,Aquatics,Water Polo,"Szecsi, Zoltan",Hun,Men,Water Polo,Gold
2000,Sydney,Aquatics,Water Polo,"Szekely, Bulcsu",Hun,Men,Water Polo,Gold
2000,Sydney,Aquatics,Water Polo,"Varga, Zsolt",Hun,Men,Water Polo,Gold
2000,Sydney,Aquatics,Water Polo,"Vari, Attila",Hun,Men,Water Polo,Gold
2000,Sydney,Aquatics,Water Polo,"Balachov, Roman",Rus,Men,Water Polo,Silver
2000,Sydney,Aquatics,Water Polo,"Douguine, Dmitri",Rus,Men,Water Polo,Silver
2000,Sydney,Aquatics,Water Polo,"Eryshov, Alexandre",Rus,Men,Water Polo,Silver
2000,Sydney,Aquatics,Water Polo,"Garbouzov, Serguei",Rus,Men,Water Polo,Silver
2000,Sydney,Aquatics,Water Polo,"Gorshkov, Dmitry",Rus,Men,Water Polo,Silver
2000,Sydney,Aquatics,Water Polo,"Iatsev, Iouri",Rus,Men,Water Polo,Silver
2000,Sydney,Aquatics,Water Polo,"Kozlov, Nikolai",Rus,Men,Water Polo,Silver
2000,Sydney,Aquatics,Water Polo,"Maximov, Nikolai",Rus,Men,Water Polo,Silver
2000,Sydney,Aquatics,Water Polo,"Reketchinski, Andrei",Rus,Men,Water Polo,Silver
2000,Sydney,Aquatics,Water Polo,"Stratan, Dmitri",Rus,Men,Water Polo,Silver
2000,Sydney,Aquatics,Water Polo,"Tchomakhidze, Revaz",Rus,Men,Water Polo,Silver
2000,Sydney,Aquatics,Water Polo,"Zakirov, Marat",Rus,Men,Water Polo,Silver
2000,Sydney,Aquatics,Water Polo,"Zinnourov, Irek",Rus,Men,Water Polo,Silver
2000,Sydney,Aquatics,Water Polo,"Akobia, Marina",Rus,Women,Water Polo,Bronze
2000,Sydney,Aquatics,Water Polo,"Anikeeva, Ekaterina",Rus,Women,Water Polo,Bronze
2000,Sydney,Aquatics,Water Polo,"Konoukh, Sofia",Rus,Women,Water Polo,Bronze
2000,Sydney,Aquatics,Water Polo,"Koroleva, Maria",Rus,Women,Water Polo,Bronze
2000,Sydney,Aquatics,Water Polo,"Koutouzova, Natalia",Rus,Women,Water Polo,Bronze
2000,Sydney,Aquatics,Water Polo,"Kouzina, Svetlana",Rus,Women,Water Polo,Bronze
2000,Sydney,Aquatics,Water Polo,"Petrova, Ioulia",Rus,Women,Water Polo,Bronze
2000,Sydney,Aquatics,Water Polo,"Petrova, Tatiana",Rus,Women,Water Polo,Bronze
2000,Sydney,Aquatics,Water Polo,"Rytova, Galina",Rus,Women,Water Polo,Bronze
2000,Sydney,Aquatics,Water Polo,"Smurova, Elena",Rus,Women,Water Polo,Bronze
2000,Sydney,Aquatics,Water Polo,"Tokoun, Elena",Rus,Women,Water Polo,Bronze
2000,Sydney,Aquatics,Water Polo,"Tolkounova, Irina",Rus,Women,Water Polo,Bronze
2000,Sydney,Aquatics,Water Polo,"Vassilieva, Ekaterina",Rus,Women,Water Polo,Bronze
2000,Sydney,Aquatics,Water Polo,"Castle, Naomi",Aus,Women,Water Polo,Gold
2000,Sydney,Aquatics,Water Polo,"Fox, Joanne",Aus,Women,Water Polo,Gold
2000,Sydney,Aquatics,Water Polo,"Gusterson, Bridgette",Aus,Women,Water Polo,Gold
2000,Sydney,Aquatics,Water Polo,"Hankin, Simone",Aus,Women,Water Polo,Gold
2000,Sydney,Aquatics,Water Polo,"Higgins, Yvette",Aus,Women,Water Polo,Gold
2000,Sydney,Aquatics,Water Polo,"Hooper, Kate",Aus,Women,Water Polo,Gold
2000,Sydney,Aquatics,Water Polo,"Mayer, Bronwyn",Aus,Women,Water Polo,Gold
2000,Sydney,Aquatics,Water Polo,"Miller, Gail",Aus,Women,Water Polo,Gold
2000,Sydney,Aquatics,Water Polo,"Mills, Melissa",Aus,Women,Water Polo,Gold
2000,Sydney,Aquatics,Water Polo,"Watson, Debbie",Aus,Women,Water Polo,Gold
2000,Sydney,Aquatics,Water Polo,"Weekes, Liz",Aus,Women,Water Polo,Gold
2000,Sydney,Aquatics,Water Polo,"Woodhouse, Danielle",Aus,Women,Water Polo,Gold
2000,Sydney,Aquatics,Water Polo,"Woods, Taryn",Aus,Women,Water Polo,Gold
2000,Sydney,Aquatics,Water Polo,"Beauregard, Robin",Usa,Women,Water Polo,Silver
2000,Sydney,Aquatics,Water Polo,"Estes, Ellen",Usa,Women,Water Polo,Silver
2000,Sydney,Aquatics,Water Polo,"Johnson, Courtney",Usa,Women,Water Polo,Silver
2000,Sydney,Aquatics,Water Polo,"Lorenz, Ericka",Usa,Women,Water Polo,Silver
2000,Sydney,Aquatics,Water Polo,"Moody, Heather",Usa,Women,Water Polo,Silver
2000,Sydney,Aquatics,Water Polo,"Orwig, Bernice",Usa,Women,Water Polo,Silver
2000,Sydney,Aquatics,Water Polo,"O'Toole, Maureen",Usa,Women,Water Polo,Silver
2000,Sydney,Aquatics,Water Polo,"Payne, Nicolle",Usa,Women,Water Polo,Silver
2000,Sydney,Aquatics,Water Polo,"Petri, Heather",Usa,Women,Water Polo,Silver
2000,Sydney,Aquatics,Water Polo,"Sheehy, Kathy",Usa,Women,Water Polo,Silver
2000,Sydney,Aquatics,Water Polo,"Simmons, Coralie",Usa,Women,Water Polo,Silver
2000,Sydney,Aquatics,Water Polo,"Swail, Julie",Usa,Women,Water Polo,Silver
2000,Sydney,Aquatics,Water Polo,"Villa, Brenda",Usa,Women,Water Polo,Silver
2000,Sydney,Archery,Archery,"Van Alten, Wietse",Ned,Men,Individual (Fita Olympic Round - 70M),Bronze
2000,Sydney,Archery,Archery,"Fairweather, Simon",Aus,Men,Individual (Fita Olympic Round - 70M),Gold
2000,Sydney,Archery,Archery,"Wunderle, Victor",Usa,Men,Individual (Fita Olympic Round - 70M),Silver
2000,Sydney,Archery,Archery,"Kim, Soo-Nyung",Kor,Women,Individual (Fita Olympic Round - 70M),Bronze
2000,Sydney,Archery,Archery,"Yun, Mi-Jin",Kor,Women,Individual (Fita Olympic Round - 70M),Gold
2000,Sydney,Archery,Archery,"Kim, Nam-Soon",Kor,Women,Individual (Fita Olympic Round - 70M),Silver
2000,Sydney,Archery,Archery,"Johnson, Richard",Usa,Men,Team (Fita Olympic Round - 70M),Bronze
2000,Sydney,Archery,Archery,"White, Rodney",Usa,Men,Team (Fita Olympic Round - 70M),Bronze
2000,Sydney,Archery,Archery,"Wunderle, Victor",Usa,Men,Team (Fita Olympic Round - 70M),Bronze
2000,Sydney,Archery,Archery,"Jang, Yong-Ho",Kor,Men,Team (Fita Olympic Round - 70M),Gold
2000,Sydney,Archery,Archery,"Kim, Chung-Tae",Kor,Men,Team (Fita Olympic Round - 70M),Gold
2000,Sydney,Archery,Archery,"Oh, Kyo-Moon",Kor,Men,Team (Fita Olympic Round - 70M),Gold
2000,Sydney,Archery,Archery,"Bisiani, Matteo",Ita,Men,Team (Fita Olympic Round - 70M),Silver
2000,Sydney,Archery,Archery,"Di Buo, Ilario",Ita,Men,Team (Fita Olympic Round - 70M),Silver
2000,Sydney,Archery,Archery,"Frangilli, Michele",Ita,Men,Team (Fita Olympic Round - 70M),Silver
2000,Sydney,Archery,Archery,"Mensing, Barbara",Ger,Women,Team (Fita Olympic Round - 70M),Bronze
2000,Sydney,Archery,Archery,"Pfohl, Cornelia",Ger,Women,Team (Fita Olympic Round - 70M),Bronze
2000,Sydney,Archery,Archery,"Wagner, Sandra",Ger,Women,Team (Fita Olympic Round - 70M),Bronze
2000,Sydney,Archery,Archery,"Kim, Nam-Soon",Kor,Women,Team (Fita Olympic Round - 70M),Gold
2000,Sydney,Archery,Archery,"Kim, Soo-Nyung",Kor,Women,Team (Fita Olympic Round - 70M),Gold
2000,Sydney,Archery,Archery,"Yun, Mi-Jin",Kor,Women,Team (Fita Olympic Round - 70M),Gold
2000,Sydney,Archery,Archery,"Burdeyna, Nataliya",Ukr,Women,Team (Fita Olympic Round - 70M),Silver
2000,Sydney,Archery,Archery,"Sadovnycha, Olena",Ukr,Women,Team (Fita Olympic Round - 70M),Silver
2000,Sydney,Archery,Archery,"Serdyuk, Kateryna",Ukr,Women,Team (Fita Olympic Round - 70M),Silver
2000,Sydney,Athletics,Athletics,"Mezgebu, Assefa",Eth,Men,10000M,Bronze
2000,Sydney,Athletics,Athletics,"Gebrselassie, Haile",Eth,Men,10000M,Gold
2000,Sydney,Athletics,Athletics,"Tergat, Paul",Ken,Men,10000M,Silver
2000,Sydney,Athletics,Athletics,"Ribeiro, Fernanda",Por,Women,10000M,Bronze
2000,Sydney,Athletics,Athletics,"Tulu, Derartu",Eth,Women,10000M,Gold
2000,Sydney,Athletics,Athletics,"Wami, Gete",Eth,Women,10000M,Silver
2000,Sydney,Athletics,Athletics,"Thompson, Obadele",Bar,Men,100M,Bronze
2000,Sydney,Athletics,Athletics,"Greene, Maurice",Usa,Men,100M,Gold
2000,Sydney,Athletics,Athletics,"Boldon, Ato",Tri,Men,100M,Silver
2000,Sydney,Athletics,Athletics,"Ottey-Page, Merlene",Jam,Women,100M,Bronze
2000,Sydney,Athletics,Athletics,"Lawrence, Tanya",Jam,Women,100M,Silver
2000,Sydney,Athletics,Athletics,"Thanou, Ekaterini",Gre,Women,100M,Silver
2000,Sydney,Athletics,Athletics,"Morrison, Melissa",Usa,Women,100M Hurdles,Bronze
2000,Sydney,Athletics,Athletics,"Shishigina, Olga",Kaz,Women,100M Hurdles,Gold
2000,Sydney,Athletics,Athletics,"Alozie, Gloria",Ngr,Women,100M Hurdles,Silver
2000,Sydney,Athletics,Athletics,"Crear, Mark",Usa,Men,110M Hurdles,Bronze
2000,Sydney,Athletics,Athletics,"Garcia, Anier",Cub,Men,110M Hurdles,Gold
2000,Sydney,Athletics,Athletics,"Trammell, Terrence",Usa,Men,110M Hurdles,Silver
2000,Sydney,Athletics,Athletics,"Lagat, Bernard",Ken,Men,1500M,Bronze
2000,Sydney,Athletics,Athletics,"Ngenyi, Noah Kiprono",Ken,Men,1500M,Gold
2000,Sydney,Athletics,Athletics,"El Guerrouj, Hicham",Mar,Men,1500M,Silver
2000,Sydney,Athletics,Athletics,"Szabo, Gabriela",Rou,Women,1500M,Bronze
2000,Sydney,Athletics,Athletics,"Merah-Benida, Nouria",Alg,Women,1500M,Gold
2000,Sydney,Athletics,Athletics,"Szekely, Violeta",Rou,Women,1500M,Silver
2000,Sydney,Athletics,Athletics,"Boldon, Ato",Tri,Men,200M,Bronze
2000,Sydney,Athletics,Athletics,"Kenteris, Konstantinos",Gre,Men,200M,Gold
2000,Sydney,Athletics,Athletics,"Campbell, Darren",Gbr,Men,200M,Silver
2000,Sydney,Athletics,Athletics,"Mcdonald, Beverly",Jam,Women,200M,Bronze
2000,Sydney,Athletics,Athletics,"Davis, Pauline Elaine",Bah,Women,200M,Gold
2000,Sydney,Athletics,Athletics,"Jayasinghe, Susanthika",Sri,Women,200M,Silver
2000,Sydney,Athletics,Athletics,"Vasco, Maria",Esp,Women,20Km Race Walk,Bronze
2000,Sydney,Athletics,Athletics,"Wang, Liping",Chn,Women,20Km Race Walk,Gold
2000,Sydney,Athletics,Athletics,"Plaetzer, Kjersti",Nor,Women,20Km Race Walk,Silver
2000,Sydney,Athletics,Athletics,"Andreyev, Vladimir",Rus,Men,20Km Walk,Bronze
2000,Sydney,Athletics,Athletics,"Korzeniowski, Robert",Pol,Men,20Km Walk,Gold
2000,Sydney,Athletics,Athletics,"Hernandez, Noe",Mex,Men,20Km Walk,Silver
2000,Sydney,Athletics,Athletics,"Ezzine, Ali",Mar,Men,3000M Steeplechase,Bronze
2000,Sydney,Athletics,Athletics,"Kosgei, Reuben",Ken,Men,3000M Steeplechase,Gold
2000,Sydney,Athletics,Athletics,"Kipketer, Wilson Boit",Ken,Men,3000M Steeplechase,Silver
2000,Sydney,Athletics,Athletics,"Haughton, Greg",Jam,Men,400M,Bronze
2000,Sydney,Athletics,Athletics,"Johnson, Michael",Usa,Men,400M,Gold
2000,Sydney,Athletics,Athletics,"Harrison, Alvin",Usa,Men,400M,Silver
2000,Sydney,Athletics,Athletics,"Merry, Katharine",Gbr,Women,400M,Bronze
2000,Sydney,Athletics,Athletics,"Freeman, Cathy",Aus,Women,400M,Gold
2000,Sydney,Athletics,Athletics,"Graham, Lorraine",Jam,Women,400M,Silver
2000,Sydney,Athletics,Athletics,"Herbert, Llewellyn",Rsa,Men,400M Hurdles,Bronze
2000,Sydney,Athletics,Athletics,"Taylor, Angelo",Usa,Men,400M Hurdles,Gold
2000,Sydney,Athletics,Athletics,"Somayli, Hadi",Ksa,Men,400M Hurdles,Silver
2000,Sydney,Athletics,Athletics,"Bidouane, Nouzha",Mar,Women,400M Hurdles,Bronze
2000,Sydney,Athletics,Athletics,"Privalova, Irina",Rus,Women,400M Hurdles,Gold
2000,Sydney,Athletics,Athletics,"Hemmings, Deon Marie",Jam,Women,400M Hurdles,Silver
2000,Sydney,Athletics,Athletics,"Cesar, Jose Angel",Cub,Men,4X100M Relay,Bronze
2000,Sydney,Athletics,Athletics,"Garcia, Ivan",Cub,Men,4X100M Relay,Bronze
2000,Sydney,Athletics,Athletics,"Mayola, Freddy",Cub,Men,4X100M Relay,Bronze
2000,Sydney,Athletics,Athletics,"Perez, Luis Alberto",Cub,Men,4X100M Relay,Bronze
2000,Sydney,Athletics,Athletics,"Brokenburr, Kenneth",Usa,Men,4X100M Relay,Gold
2000,Sydney,Athletics,Athletics,"Drummond, Jon",Usa,Men,4X100M Relay,Gold
2000,Sydney,Athletics,Athletics,"Greene, Maurice",Usa,Men,4X100M Relay,Gold
